question,answer_text,context,,
???? ?? ? ???? ??? ???? ??? ??? ??? ???? ?? ???,2011,"???? ???? ????? ?? ?? ?2008 ???? ???? ??? ? ??? ??? 2007 ??? ?? 2008 ??? ?? ??? 80 ???? ????? ??? ?? ?????? ??? ? ????? ? ????? ???? ???? ?????? ???? ??? ??? ???? ???? ??? ?? ??? ???? ?? ?????? ?????? ? ??????? ?.?.? ?2009 ?? ??????? ?2010 ""???? ?? ??? ??? ???"" ???? ??? ?????? ? ???? ???? ??? ??????? ""?30 ??? ??? ??? ??? ???"" ???? ??? ?????? ??? ???? ??? ????? ?????? 35 ???? ????? ??? ?? ?????? ? ?2012 ???? ???? ?????? ???? ??? ???? 16 ?? ???? ??? ??? ??? ??? ?? ???????? ???? ??? 4 ? ???? ???? ?????? ???? ???? ??? ?? 40 ???? ??? ??????? ? ???? ??? ????? ?? ? ""???? ???? ??? ?????? ???? ??????"" ?? ??? ??? 78 ???? ????? ??? ?? ????? ?????? ?? ?????? ? ??? ??? ???? ??? ???? ???? ????? ??? ""???? ??? ???? ???"" ???? ?2009 122 ???? ????? ??? ?????? ???? ? ???? ?2009 ??? 2011 ??? ???? ????? ????? 70 ???? ????? ??? ?? ??? ??? ?2012 ?? 40 ???? ????? ??? ?? ????? ? ?2013 ???? ???? ?? ?? ??? ?? ??? ???? ??? ?? ? ???? ?? ???????? ???? ???? ???? ?????? ??? ????? ??????? ? ???? ??? ??? ? ???? ????? ???? ?? ???? ???? ???? ????? ?? ?? ??? ? ?2014 ???? ???? ???? ???? ???? ?????? ??? ???? ??????? ??? ??? ??? ? ??? ???? ????? ????? 2014 ??? ? ??? 2014 ???? ???? ????? ????? ?100 ???? ???? ??? ??? ??? ??? 2013 - ?? 2014 ??? ?? ??? 115 ???? ????? ??? ????? ? ?? ??? ?100 ??? ???? ????? ?????? ?? ????? ??????? ?? ? ????? 2015 ??? ??? 250 ???? ????? ??? ??? ???? ???? ??? ????? ????? ?",,
?2014 ?? ??? ?? ?????,115 ????,"???? ???? ????? ?? ?? ?2008 ???? ???? ??? ? ??? ??? 2007 ??? ?? 2008 ??? ?? ??? 80 ???? ????? ??? ?? ?????? ??? ? ????? ? ????? ???? ???? ?????? ???? ??? ??? ???? ???? ??? ?? ??? ???? ?? ?????? ?????? ? ??????? ?.?.? ?2009 ?? ??????? ?2010 ""???? ?? ??? ??? ???"" ???? ??? ?????? ? ???? ???? ??? ??????? ""?30 ??? ??? ??? ??? ???"" ???? ??? ?????? ??? ???? ??? ????? ?????? 35 ???? ????? ??? ?? ?????? ? ?2012 ???? ???? ?????? ???? ??? ???? 16 ?? ???? ??? ??? ??? ??? ?? ???????? ???? ??? 4 ? ???? ???? ?????? ???? ???? ??? ?? 40 ???? ??? ??????? ? ???? ??? ????? ?? ? ""???? ???? ??? ?????? ???? ??????"" ?? ??? ??? 78 ???? ????? ??? ?? ????? ?????? ?? ?????? ? ??? ??? ???? ??? ???? ???? ????? ??? ""???? ??? ???? ???"" ???? ?2009 122 ???? ????? ??? ?????? ???? ? ???? ?2009 ??? 2011 ??? ???? ????? ????? 70 ???? ????? ??? ?? ??? ??? ?2012 ?? 40 ???? ????? ??? ?? ????? ? ?2013 ???? ???? ?? ?? ??? ?? ??? ???? ??? ?? ? ???? ?? ???????? ???? ???? ???? ?????? ??? ????? ??????? ? ???? ??? ??? ? ???? ????? ???? ?? ???? ???? ???? ????? ?? ?? ??? ? ?2014 ???? ???? ???? ???? ???? ?????? ??? ???? ??????? ??? ??? ??? ? ??? ???? ????? ????? 2014 ??? ? ??? 2014 ???? ???? ????? ????? ?100 ???? ???? ??? ??? ??? ??? 2013 - ?? 2014 ??? ?? ??? 115 ???? ????? ??? ????? ? ?? ??? ?100 ??? ???? ????? ?????? ?? ????? ??????? ?? ? ????? 2015 ??? ??? 250 ???? ????? ??? ??? ???? ???? ??? ????? ????? ?",,
????? ??? ?2015 ?? ?? ????,250 ????,"???? ???? ????? ?? ?? ?2008 ???? ???? ??? ? ??? ??? 2007 ??? ?? 2008 ??? ?? ??? 80 ???? ????? ??? ?? ?????? ??? ? ????? ? ????? ???? ???? ?????? ???? ??? ??? ???? ???? ??? ?? ??? ???? ?? ?????? ?????? ? ??????? ?.?.? ?2009 ?? ??????? ?2010 ""???? ?? ??? ??? ???"" ???? ??? ?????? ? ???? ???? ??? ??????? ""?30 ??? ??? ??? ??? ???"" ???? ??? ?????? ??? ???? ??? ????? ?????? 35 ???? ????? ??? ?? ?????? ? ?2012 ???? ???? ?????? ???? ??? ???? 16 ?? ???? ??? ??? ??? ??? ?? ???????? ???? ??? 4 ? ???? ???? ?????? ???? ???? ??? ?? 40 ???? ??? ??????? ? ???? ??? ????? ?? ? ""???? ???? ??? ?????? ???? ??????"" ?? ??? ??? 78 ???? ????? ??? ?? ????? ?????? ?? ?????? ? ??? ??? ???? ??? ???? ???? ????? ??? ""???? ??? ???? ???"" ???? ?2009 122 ???? ????? ??? ?????? ???? ? ???? ?2009 ??? 2011 ??? ???? ????? ????? 70 ???? ????? ??? ?? ??? ??? ?2012 ?? 40 ???? ????? ??? ?? ????? ? ?2013 ???? ???? ?? ?? ??? ?? ??? ???? ??? ?? ? ???? ?? ???????? ???? ???? ???? ?????? ??? ????? ??????? ? ???? ??? ??? ? ???? ????? ???? ?? ???? ???? ???? ????? ?? ?? ??? ? ?2014 ???? ???? ???? ???? ???? ?????? ??? ???? ??????? ??? ??? ??? ? ??? ???? ????? ????? 2014 ??? ? ??? 2014 ???? ???? ????? ????? ?100 ???? ???? ??? ??? ??? ??? 2013 - ?? 2014 ??? ?? ??? 115 ???? ????? ??? ????? ? ?? ??? ?100 ??? ???? ????? ?????? ?? ????? ??????? ?? ? ????? 2015 ??? ??? 250 ???? ????? ??? ??? ???? ???? ??? ????? ????? ?",,
?2008 ??? ????? ???? ?? ???? ???? ????? ?? ???,????,"???? ???? ????? ?? ?? ?2008 ???? ???? ??? ? ??? ??? 2007 ??? ?? 2008 ??? ?? ??? 80 ???? ????? ??? ?? ?????? ??? ? ????? ? ????? ???? ???? ?????? ???? ??? ??? ???? ???? ??? ?? ??? ???? ?? ?????? ?????? ? ??????? ?.?.? ?2009 ?? ??????? ?2010 ""???? ?? ??? ??? ???"" ???? ??? ?????? ? ???? ???? ??? ??????? ""?30 ??? ??? ??? ??? ???"" ???? ??? ?????? ??? ???? ??? ????? ?????? 35 ???? ????? ??? ?? ?????? ? ?2012 ???? ???? ?????? ???? ??? ???? 16 ?? ???? ??? ??? ??? ??? ?? ???????? ???? ??? 4 ? ???? ???? ?????? ???? ???? ??? ?? 40 ???? ??? ??????? ? ???? ??? ????? ?? ? ""???? ???? ??? ?????? ???? ??????"" ?? ??? ??? 78 ???? ????? ??? ?? ????? ?????? ?? ?????? ? ??? ??? ???? ??? ???? ???? ????? ??? ""???? ??? ???? ???"" ???? ?2009 122 ???? ????? ??? ?????? ???? ? ???? ?2009 ??? 2011 ??? ???? ????? ????? 70 ???? ????? ??? ?? ??? ??? ?2012 ?? 40 ???? ????? ??? ?? ????? ? ?2013 ???? ???? ?? ?? ??? ?? ??? ???? ??? ?? ? ???? ?? ???????? ???? ???? ???? ?????? ??? ????? ??????? ? ???? ??? ??? ? ???? ????? ???? ?? ???? ???? ???? ????? ?? ?? ??? ? ?2014 ???? ???? ???? ???? ???? ?????? ??? ???? ??????? ??? ??? ??? ? ??? ???? ????? ????? 2014 ??? ? ??? 2014 ???? ???? ????? ????? ?100 ???? ???? ??? ??? ??? ??? 2013 - ?? 2014 ??? ?? ??? 115 ???? ????? ??? ????? ? ?? ??? ?100 ??? ???? ????? ?????? ?? ????? ??????? ?? ? ????? 2015 ??? ??? 250 ???? ????? ??? ??? ???? ???? ??? ????? ????? ?",,
???? ???? ??? ??? ??? ???? ???? ?? ???,???? 2014,"???? ???? ????? ?? ?? ?2008 ???? ???? ??? ? ??? ??? 2007 ??? ?? 2008 ??? ?? ??? 80 ???? ????? ??? ?? ?????? ??? ? ????? ? ????? ???? ???? ?????? ???? ??? ??? ???? ???? ??? ?? ??? ???? ?? ?????? ?????? ? ??????? ?.?.? ?2009 ?? ??????? ?2010 ""???? ?? ??? ??? ???"" ???? ??? ?????? ? ???? ???? ??? ??????? ""?30 ??? ??? ??? ??? ???"" ???? ??? ?????? ??? ???? ??? ????? ?????? 35 ???? ????? ??? ?? ?????? ? ?2012 ???? ???? ?????? ???? ??? ???? 16 ?? ???? ??? ??? ??? ??? ?? ???????? ???? ??? 4 ? ???? ???? ?????? ???? ???? ??? ?? 40 ???? ??? ??????? ? ???? ??? ????? ?? ? ""???? ???? ??? ?????? ???? ??????"" ?? ??? ??? 78 ???? ????? ??? ?? ????? ?????? ?? ?????? ? ??? ??? ???? ??? ???? ???? ????? ??? ""???? ??? ???? ???"" ???? ?2009 122 ???? ????? ??? ?????? ???? ? ???? ?2009 ??? 2011 ??? ???? ????? ????? 70 ???? ????? ??? ?? ??? ??? ?2012 ?? 40 ???? ????? ??? ?? ????? ? ?2013 ???? ???? ?? ?? ??? ?? ??? ???? ??? ?? ? ???? ?? ???????? ???? ???? ???? ?????? ??? ????? ??????? ? ???? ??? ??? ? ???? ????? ???? ?? ???? ???? ???? ????? ?? ?? ??? ? ?2014 ???? ???? ???? ???? ???? ?????? ??? ???? ??????? ??? ??? ??? ? ??? ???? ????? ????? 2014 ??? ? ??? 2014 ???? ???? ????? ????? ?100 ???? ???? ??? ??? ??? ??? 2013 - ?? 2014 ??? ?? ??? 115 ???? ????? ??? ????? ? ?? ??? ?100 ??? ???? ????? ?????? ?? ????? ??????? ?? ? ????? 2015 ??? ??? 250 ???? ????? ??? ??? ???? ???? ??? ????? ????? ?",,
???? ???? ???? ?????? ??? ???? ?????? ?????? ?? ???,???,"???? ???? ????? ?? ?? ?2008 ???? ???? ??? ? ??? ??? 2007 ??? ?? 2008 ??? ?? ??? 80 ???? ????? ??? ?? ?????? ??? ? ????? ? ????? ???? ???? ?????? ???? ??? ??? ???? ???? ??? ?? ??? ???? ?? ?????? ?????? ? ??????? ?.?.? ?2009 ?? ??????? ?2010 ""???? ?? ??? ??? ???"" ???? ??? ?????? ? ???? ???? ??? ??????? ""?30 ??? ??? ??? ??? ???"" ???? ??? ?????? ??? ???? ??? ????? ?????? 35 ???? ????? ??? ?? ?????? ? ?2012 ???? ???? ?????? ???? ??? ???? 16 ?? ???? ??? ??? ??? ??? ?? ???????? ???? ??? 4 ? ???? ???? ?????? ???? ???? ??? ?? 40 ???? ??? ??????? ? ???? ??? ????? ?? ? ""???? ???? ??? ?????? ???? ??????"" ?? ??? ??? 78 ???? ????? ??? ?? ????? ?????? ?? ?????? ? ??? ??? ???? ??? ???? ???? ????? ??? ""???? ??? ???? ???"" ???? ?2009 122 ???? ????? ??? ?????? ???? ? ???? ?2009 ??? 2011 ??? ???? ????? ????? 70 ???? ????? ??? ?? ??? ??? ?2012 ?? 40 ???? ????? ??? ?? ????? ? ?2013 ???? ???? ?? ?? ??? ?? ??? ???? ??? ?? ? ???? ?? ???????? ???? ???? ???? ?????? ??? ????? ??????? ? ???? ??? ??? ? ???? ????? ???? ?? ???? ???? ???? ????? ?? ?? ??? ? ?2014 ???? ???? ???? ???? ???? ?????? ??? ???? ??????? ??? ??? ??? ? ??? ???? ????? ????? 2014 ??? ? ??? 2014 ???? ???? ????? ????? ?100 ???? ???? ??? ??? ??? ??? 2013 - ?? 2014 ??? ?? ??? 115 ???? ????? ??? ????? ? ?? ??? ?100 ??? ???? ????? ?????? ?? ????? ??????? ?? ? ????? 2015 ??? ??? 250 ???? ????? ??? ??? ???? ???? ??? ????? ????? ?",,
?? ? ?? ???? ???? ???? ??? ??? ????? ???????? ???? ??? ??? ???? ?? ???,2013,"???? ???? ????? ?? ?? ?2008 ???? ???? ??? ? ??? ??? 2007 ??? ?? 2008 ??? ?? ??? 80 ???? ????? ??? ?? ?????? ??? ? ????? ? ????? ???? ???? ?????? ???? ??? ??? ???? ???? ??? ?? ??? ???? ?? ?????? ?????? ? ??????? ?.?.? ?2009 ?? ??????? ?2010 ""???? ?? ??? ??? ???"" ???? ??? ?????? ? ???? ???? ??? ??????? ""?30 ??? ??? ??? ??? ???"" ???? ??? ?????? ??? ???? ??? ????? ?????? 35 ???? ????? ??? ?? ?????? ? ?2012 ???? ???? ?????? ???? ??? ???? 16 ?? ???? ??? ??? ??? ??? ?? ???????? ???? ??? 4 ? ???? ???? ?????? ???? ???? ??? ?? 40 ???? ??? ??????? ? ???? ??? ????? ?? ? ""???? ???? ??? ?????? ???? ??????"" ?? ??? ??? 78 ???? ????? ??? ?? ????? ?????? ?? ?????? ? ??? ??? ???? ??? ???? ???? ????? ??? ""???? ??? ???? ???"" ???? ?2009 122 ???? ????? ??? ?????? ???? ? ???? ?2009 ??? 2011 ??? ???? ????? ????? 70 ???? ????? ??? ?? ??? ??? ?2012 ?? 40 ???? ????? ??? ?? ????? ? ?2013 ???? ???? ?? ?? ??? ?? ??? ???? ??? ?? ? ???? ?? ???????? ???? ???? ???? ?????? ??? ????? ??????? ? ???? ??? ??? ? ???? ????? ???? ?? ???? ???? ???? ????? ?? ?? ??? ? ?2014 ???? ???? ???? ???? ???? ?????? ??? ???? ??????? ??? ??? ??? ? ??? ???? ????? ????? 2014 ??? ? ??? 2014 ???? ???? ????? ????? ?100 ???? ???? ??? ??? ??? ??? 2013 - ?? 2014 ??? ?? ??? 115 ???? ????? ??? ????? ? ?? ??? ?100 ??? ???? ????? ?????? ?? ????? ??????? ?? ? ????? 2015 ??? ??? 250 ???? ????? ??? ??? ???? ???? ??? ????? ????? ?",,
????? ???? ??? ?????? ????,???,"????? ???? ??? ??? ???? ??????? ? ?? ??? ""????? ??? ???? ??? ???? ?????? ???? ???"" ???? ??? ???? ????? ????? ?? ?? ??????? ?? ??? ?? ???? ????? ? ??? ???? ""??? ????? ?? ? ???? ????? ??? ????? ?????? ???? ?? ???? ??? ????? ????? ? ????? ??? ??? ?? ????? ? ???? ???? ???? ??? ???????? ?? ?? ???? ?????? ????? ? ??? ??? ?????? ??? ""????"" ?? ????? ? ?? ??? ???? ????? ? ????? ? ????? ?????? ? ????? ?????? ??? ??? ????? ???? ? ? ?? ??? ???? ????? ???? ?? ???? ""????"" ???? ???? ?????? ??? ""?? ?? ????????? ????? ? ??? ??? ?? ??? ? ????? ???? ??? ???? ???? ??? ???? ???? ?????? ???? ????? ? ?????? ?????? ????? ??? ??? ?? ???? ??????? ????? ? ??? ????? ??? ????? ? ?????? ??? ????? ??? ""?????? ???? ?? ? ?????? ??? ?? ??? ????? ???? ???? ?????"" ???? ???? ???? ??? ????? ?",,
?? ???? ???? ?? ?? ???? ???? ?? ??????,?? ??,"????? ???? ??? ??? ???? ??????? ? ?? ??? ""????? ??? ???? ??? ???? ?????? ???? ???"" ???? ??? ???? ????? ????? ?? ?? ??????? ?? ??? ?? ???? ????? ? ??? ???? ""??? ????? ?? ? ???? ????? ??? ????? ?????? ???? ?? ???? ??? ????? ????? ? ????? ??? ??? ?? ????? ? ???? ???? ???? ??? ???????? ?? ?? ???? ?????? ????? ? ??? ??? ?????? ??? ""????"" ?? ????? ? ?? ??? ???? ????? ? ????? ? ????? ?????? ? ????? ?????? ??? ??? ????? ???? ? ? ?? ??? ???? ????? ???? ?? ???? ""????"" ???? ???? ?????? ??? ""?? ?? ????????? ????? ? ??? ??? ?? ??? ? ????? ???? ??? ???? ???? ??? ???? ???? ?????? ???? ????? ? ?????? ?????? ????? ??? ??? ?? ???? ??????? ????? ? ??? ????? ??? ????? ? ?????? ??? ????? ??? ""?????? ???? ?? ? ?????? ??? ?? ??? ????? ???? ???? ?????"" ???? ???? ???? ??? ????? ?",,
"????? ??? ""????"" ?? ???? ???? ??? ???",???? ???,"????? ???? ??? ??? ???? ??????? ? ?? ??? ""????? ??? ???? ??? ???? ?????? ???? ???"" ???? ??? ???? ????? ????? ?? ?? ??????? ?? ??? ?? ???? ????? ? ??? ???? ""??? ????? ?? ? ???? ????? ??? ????? ?????? ???? ?? ???? ??? ????? ????? ? ????? ??? ??? ?? ????? ? ???? ???? ???? ??? ???????? ?? ?? ???? ?????? ????? ? ??? ??? ?????? ??? ""????"" ?? ????? ? ?? ??? ???? ????? ? ????? ? ????? ?????? ? ????? ?????? ??? ??? ????? ???? ? ? ?? ??? ???? ????? ???? ?? ???? ""????"" ???? ???? ?????? ??? ""?? ?? ????????? ????? ? ??? ??? ?? ??? ? ????? ???? ??? ???? ???? ??? ???? ???? ?????? ???? ????? ? ?????? ?????? ????? ??? ??? ?? ???? ??????? ????? ? ??? ????? ??? ????? ? ?????? ??? ????? ??? ""?????? ???? ?? ? ?????? ??? ?? ??? ????? ???? ???? ?????"" ???? ???? ???? ??? ????? ?",,
?? ??? ? ???? ??????? ??? ?? ???? ?????? ??????,??,"????? ???? ??? ??? ???? ??????? ? ?? ??? ""????? ??? ???? ??? ???? ?????? ???? ???"" ???? ??? ???? ????? ????? ?? ?? ??????? ?? ??? ?? ???? ????? ? ??? ???? ""??? ????? ?? ? ???? ????? ??? ????? ?????? ???? ?? ???? ??? ????? ????? ? ????? ??? ??? ?? ????? ? ???? ???? ???? ??? ???????? ?? ?? ???? ?????? ????? ? ??? ??? ?????? ??? ""????"" ?? ????? ? ?? ??? ???? ????? ? ????? ? ????? ?????? ? ????? ?????? ??? ??? ????? ???? ? ? ?? ??? ???? ????? ???? ?? ???? ""????"" ???? ???? ?????? ??? ""?? ?? ????????? ????? ? ??? ??? ?? ??? ? ????? ???? ??? ???? ???? ??? ???? ???? ?????? ???? ????? ? ?????? ?????? ????? ??? ??? ?? ???? ??????? ????? ? ??? ????? ??? ????? ? ?????? ??? ????? ??? ""?????? ???? ?? ? ?????? ??? ?? ??? ????? ???? ???? ?????"" ???? ???? ???? ??? ????? ?",,
???? ??? ???? ????,??? ??? ???,"????? ???? ??? ??? ???? ??????? ? ?? ??? ""????? ??? ???? ??? ???? ?????? ???? ???"" ???? ??? ???? ????? ????? ?? ?? ??????? ?? ??? ?? ???? ????? ? ??? ???? ""??? ????? ?? ? ???? ????? ??? ????? ?????? ???? ?? ???? ??? ????? ????? ? ????? ??? ??? ?? ????? ? ???? ???? ???? ??? ???????? ?? ?? ???? ?????? ????? ? ??? ??? ?????? ??? ""????"" ?? ????? ? ?? ??? ???? ????? ? ????? ? ????? ?????? ? ????? ?????? ??? ??? ????? ???? ? ? ?? ??? ???? ????? ???? ?? ???? ""????"" ???? ???? ?????? ??? ""?? ?? ????????? ????? ? ??? ??? ?? ??? ? ????? ???? ??? ???? ???? ??? ???? ???? ?????? ???? ????? ? ?????? ?????? ????? ??? ??? ?? ???? ??????? ????? ? ??? ????? ??? ????? ? ?????? ??? ????? ??? ""?????? ???? ?? ? ?????? ??? ?? ??? ????? ???? ???? ?????"" ???? ???? ???? ??? ????? ?",,
??? ??? ?? ???? ??? ?? ???,????,"????? ???? ??? ??? ???? ??????? ? ?? ??? ""????? ??? ???? ??? ???? ?????? ???? ???"" ???? ??? ???? ????? ????? ?? ?? ??????? ?? ??? ?? ???? ????? ? ??? ???? ""??? ????? ?? ? ???? ????? ??? ????? ?????? ???? ?? ???? ??? ????? ????? ? ????? ??? ??? ?? ????? ? ???? ???? ???? ??? ???????? ?? ?? ???? ?????? ????? ? ??? ??? ?????? ??? ""????"" ?? ????? ? ?? ??? ???? ????? ? ????? ? ????? ?????? ? ????? ?????? ??? ??? ????? ???? ? ? ?? ??? ???? ????? ???? ?? ???? ""????"" ???? ???? ?????? ??? ""?? ?? ????????? ????? ? ??? ??? ?? ??? ? ????? ???? ??? ???? ???? ??? ???? ???? ?????? ???? ????? ? ?????? ?????? ????? ??? ??? ?? ???? ??????? ????? ? ??? ????? ??? ????? ? ?????? ??? ????? ??? ""?????? ???? ?? ? ?????? ??? ?? ??? ????? ???? ???? ?????"" ???? ???? ???? ??? ????? ?",,
??? ????? ????? ??? ?? ???? ????? ???? ???,??,"????? ???? ??? ??? ???? ??????? ? ?? ??? ""????? ??? ???? ??? ???? ?????? ???? ???"" ???? ??? ???? ????? ????? ?? ?? ??????? ?? ??? ?? ???? ????? ? ??? ???? ""??? ????? ?? ? ???? ????? ??? ????? ?????? ???? ?? ???? ??? ????? ????? ? ????? ??? ??? ?? ????? ? ???? ???? ???? ??? ???????? ?? ?? ???? ?????? ????? ? ??? ??? ?????? ??? ""????"" ?? ????? ? ?? ??? ???? ????? ? ????? ? ????? ?????? ? ????? ?????? ??? ??? ????? ???? ? ? ?? ??? ???? ????? ???? ?? ???? ""????"" ???? ???? ?????? ??? ""?? ?? ????????? ????? ? ??? ??? ?? ??? ? ????? ???? ??? ???? ???? ??? ???? ???? ?????? ???? ????? ? ?????? ?????? ????? ??? ??? ?? ???? ??????? ????? ? ??? ????? ??? ????? ? ?????? ??? ????? ??? ""?????? ???? ?? ? ?????? ??? ?? ??? ????? ???? ???? ?????"" ???? ???? ???? ??? ????? ?",,
??? ???? ?? ????,??? ?? ???? ????,"????? ???? ??? ??? ???? ??????? ? ?? ??? ""????? ??? ???? ??? ???? ?????? ???? ???"" ???? ??? ???? ????? ????? ?? ?? ??????? ?? ??? ?? ???? ????? ? ??? ???? ""??? ????? ?? ? ???? ????? ??? ????? ?????? ???? ?? ???? ??? ????? ????? ? ????? ??? ??? ?? ????? ? ???? ???? ???? ??? ???????? ?? ?? ???? ?????? ????? ? ??? ??? ?????? ??? ""????"" ?? ????? ? ?? ??? ???? ????? ? ????? ? ????? ?????? ? ????? ?????? ??? ??? ????? ???? ? ? ?? ??? ???? ????? ???? ?? ???? ""????"" ???? ???? ?????? ??? ""?? ?? ????????? ????? ? ??? ??? ?? ??? ? ????? ???? ??? ???? ???? ??? ???? ???? ?????? ???? ????? ? ?????? ?????? ????? ??? ??? ?? ???? ??????? ????? ? ??? ????? ??? ????? ? ?????? ??? ????? ??? ""?????? ???? ?? ? ?????? ??? ?? ??? ????? ???? ???? ?????"" ???? ???? ???? ??? ????? ?",,
????? ??? ??? ???? ???,???,"????? ???? ??? ??? ???? ??????? ? ?? ??? ""????? ??? ???? ??? ???? ?????? ???? ???"" ???? ??? ???? ????? ????? ?? ?? ??????? ?? ??? ?? ???? ????? ? ??? ???? ""??? ????? ?? ? ???? ????? ??? ????? ?????? ???? ?? ???? ??? ????? ????? ? ????? ??? ??? ?? ????? ? ???? ???? ???? ??? ???????? ?? ?? ???? ?????? ????? ? ??? ??? ?????? ??? ""????"" ?? ????? ? ?? ??? ???? ????? ? ????? ? ????? ?????? ? ????? ?????? ??? ??? ????? ???? ? ? ?? ??? ???? ????? ???? ?? ???? ""????"" ???? ???? ?????? ??? ""?? ?? ????????? ????? ? ??? ??? ?? ??? ? ????? ???? ??? ???? ???? ??? ???? ???? ?????? ???? ????? ? ?????? ?????? ????? ??? ??? ?? ???? ??????? ????? ? ??? ????? ??? ????? ? ?????? ??? ????? ??? ""?????? ???? ?? ? ?????? ??? ?? ??? ????? ???? ???? ?????"" ???? ???? ???? ??? ????? ?",,
???? ????? ???? ???? ?????? ????? ???,???? ????,"????? ???? ??? ??? ???? ??????? ? ?? ??? ""????? ??? ???? ??? ???? ?????? ???? ???"" ???? ??? ???? ????? ????? ?? ?? ??????? ?? ??? ?? ???? ????? ? ??? ???? ""??? ????? ?? ? ???? ????? ??? ????? ?????? ???? ?? ???? ??? ????? ????? ? ????? ??? ??? ?? ????? ? ???? ???? ???? ??? ???????? ?? ?? ???? ?????? ????? ? ??? ??? ?????? ??? ""????"" ?? ????? ? ?? ??? ???? ????? ? ????? ? ????? ?????? ? ????? ?????? ??? ??? ????? ???? ? ? ?? ??? ???? ????? ???? ?? ???? ""????"" ???? ???? ?????? ??? ""?? ?? ????????? ????? ? ??? ??? ?? ??? ? ????? ???? ??? ???? ???? ??? ???? ???? ?????? ???? ????? ? ?????? ?????? ????? ??? ??? ?? ???? ??????? ????? ? ??? ????? ??? ????? ? ?????? ??? ????? ??? ""?????? ???? ?? ? ?????? ??? ?? ??? ????? ???? ???? ?????"" ???? ???? ???? ??? ????? ?",,
?? ??? ???? '??? ???? ??? ???? ???? ??????? ???? ???,??,"????? ???? ??? ??? ???? ??????? ? ?? ??? ""????? ??? ???? ??? ???? ?????? ???? ???"" ???? ??? ???? ????? ????? ?? ?? ??????? ?? ??? ?? ???? ????? ? ??? ???? ""??? ????? ?? ? ???? ????? ??? ????? ?????? ???? ?? ???? ??? ????? ????? ? ????? ??? ??? ?? ????? ? ???? ???? ???? ??? ???????? ?? ?? ???? ?????? ????? ? ??? ??? ?????? ??? ""????"" ?? ????? ? ?? ??? ???? ????? ? ????? ? ????? ?????? ? ????? ?????? ??? ??? ????? ???? ? ? ?? ??? ???? ????? ???? ?? ???? ""????"" ???? ???? ?????? ??? ""?? ?? ????????? ????? ? ??? ??? ?? ??? ? ????? ???? ??? ???? ???? ??? ???? ???? ?????? ???? ????? ? ?????? ?????? ????? ??? ??? ?? ???? ??????? ????? ? ??? ????? ??? ????? ? ?????? ??? ????? ??? ""?????? ???? ?? ? ?????? ??? ?? ??? ????? ???? ???? ?????"" ???? ???? ???? ??? ????? ?",,
?? ??? ????? ???? ???? ?? ?? ???? ?????? ??????,??? ?? ???,"????? ???? ??? ??? ???? ??????? ? ?? ??? ""????? ??? ???? ??? ???? ?????? ???? ???"" ???? ??? ???? ????? ????? ?? ?? ??????? ?? ??? ?? ???? ????? ? ??? ???? ""??? ????? ?? ? ???? ????? ??? ????? ?????? ???? ?? ???? ??? ????? ????? ? ????? ??? ??? ?? ????? ? ???? ???? ???? ??? ???????? ?? ?? ???? ?????? ????? ? ??? ??? ?????? ??? ""????"" ?? ????? ? ?? ??? ???? ????? ? ????? ? ????? ?????? ? ????? ?????? ??? ??? ????? ???? ? ? ?? ??? ???? ????? ???? ?? ???? ""????"" ???? ???? ?????? ??? ""?? ?? ????????? ????? ? ??? ??? ?? ??? ? ????? ???? ??? ???? ???? ??? ???? ???? ?????? ???? ????? ? ?????? ?????? ????? ??? ??? ?? ???? ??????? ????? ? ??? ????? ??? ????? ? ?????? ??? ????? ??? ""?????? ???? ?? ? ?????? ??? ?? ??? ????? ???? ???? ?????"" ???? ???? ???? ??? ????? ?",,
????? ??? ??? ??? ?????? ???? ???,?? ?? ?,"????? ???? ??? ??? ???? ??????? ? ?? ??? ""????? ??? ???? ??? ???? ?????? ???? ???"" ???? ??? ???? ????? ????? ?? ?? ??????? ?? ??? ?? ???? ????? ? ??? ???? ""??? ????? ?? ? ???? ????? ??? ????? ?????? ???? ?? ???? ??? ????? ????? ? ????? ??? ??? ?? ????? ? ???? ???? ???? ??? ???????? ?? ?? ???? ?????? ????? ? ??? ??? ?????? ??? ""????"" ?? ????? ? ?? ??? ???? ????? ? ????? ? ????? ?????? ? ????? ?????? ??? ??? ????? ???? ? ? ?? ??? ???? ????? ???? ?? ???? ""????"" ???? ???? ?????? ??? ""?? ?? ????????? ????? ? ??? ??? ?? ??? ? ????? ???? ??? ???? ???? ??? ???? ???? ?????? ???? ????? ? ?????? ?????? ????? ??? ??? ?? ???? ??????? ????? ? ??? ????? ??? ????? ? ?????? ??? ????? ??? ""?????? ???? ?? ? ?????? ??? ?? ??? ????? ???? ???? ?????"" ???? ???? ???? ??? ????? ?",,
